"id","activitat_id","userid","datesubmitted","grade","nevaluations"
49336,10,1215,1664275957,100,1
59393,10,1221,1664441331,100,1
54387,10,1236,1664358456,100,7
190169,10,1260,1666721518,100,5
280399,10,1317,1673416564,0,1
33965,10,1333,1663845334,100,4
245579,10,1369,1668424377,100,3
293463,10,1391,1674830435,100,2
9174,11,227,1663433616,100,1
10405,11,229,1663513000,100,1
14723,11,241,1663583768,100,1
13265,11,279,1663578436,100,1
11668,11,292,1663534763,100,1
14618,11,295,1663583416,100,2
9301,11,335,1663438582,100,1
14530,11,339,1663583040,100,1
14511,11,340,1663582967,100,6
8902,11,346,1663417024,100,1
11228,11,347,1663527106,100,1
16612,11,369,1663598645,100,1
14371,11,370,1663582393,100,1
10651,11,372,1663517381,100,1
15184,11,382,1663589936,100,1
9919,11,427,1663498823,100,1
14405,11,431,1663582560,100,1
17650,11,437,1663606259,100,2
24365,11,441,1663706113,100,1
14499,11,451,1663582911,100,1
13585,11,453,1663580047,100,1
17690,11,454,1663606484,100,1
14307,11,469,1663582180,100,1
73242,11,481,1664788583,100,1
14482,11,485,1663582870,100,1
14596,11,500,1663583317,100,3
39258,11,506,1663935019,100,1
9993,11,520,1663501494,100,1
14372,11,521,1663582397,100,1
44043,11,591,1664118309,100,1
50446,11,641,1664291459,100,1
22508,11,721,1663686306,100,2
26442,11,723,1663750358,100,1
22700,11,724,1663688220,100,1
125230,11,763,1665652889,100,1
31815,11,779,1663795223,100,1
30047,11,780,1663776754,100,2
34113,11,781,1663846386,100,1
25589,11,782,1663746714,100,1
61087,11,789,1664457395,100,2
30302,11,790,1663778140,100,4
16362,11,792,1663597756,100,1
19613,11,793,1663658055,100,1
36460,11,794,1663868967,100,1
30342,11,797,1663778366,100,2
30665,11,798,1663781383,100,1
20871,11,801,1663668115,100,1
30764,11,805,1663782276,100,1
31119,11,807,1663785384,100,1
20174,11,808,1663663610,100,1
293862,11,823,1674907140,100,1
29970,11,858,1663776339,100,1
34529,11,859,1663850383,100,1
29264,11,860,1663771579,100,2
24277,11,861,1663705265,100,1
48127,11,862,1664225776,100,1
46719,11,864,1664206428,100,3
36348,11,870,1663867429,100,2
17401,11,871,1663605135,100,1
137668,11,872,1665852579,100,1
42592,11,873,1664041593,100,1
33237,11,874,1663840609,100,2
38966,11,875,1663930869,100,3
44615,11,876,1664126564,100,1
19490,11,877,1663657190,100,1
58965,11,878,1664406671,100,2
26985,11,880,1663753520,100,2
51061,11,881,1664297221,100,1
23120,11,882,1663692619,100,1
76637,11,884,1664808131,100,6
31654,11,885,1663792396,100,1
22734,11,886,1663688647,100,1
58387,11,887,1664389985,100,8
44384,11,888,1664122347,100,2
24605,11,889,1663709169,100,3
35238,11,890,1663859510,100,1
42132,11,891,1664031464,100,1
30816,11,892,1663782656,100,4
46896,11,893,1664208980,100,1
43010,11,894,1664094853,100,1
68032,11,906,1664701468,100,1
14568,11,987,1663583207,100,1
17504,11,991,1663605604,100,1
44783,11,994,1664131148,100,1
14510,11,998,1663582966,100,1
44208,11,1003,1664120351,100,1
19599,11,1007,1663657926,100,1
44329,11,1017,1664121657,100,1
17559,11,1018,1663605777,100,1
23403,11,1019,1663695726,100,1
25629,11,1023,1663746898,100,6
7016,11,1025,1663324847,100,1
11640,11,1033,1663534343,100,1
18608,11,1034,1663614767,100,1
50559,11,1039,1664292615,100,3
24710,11,1044,1663710322,100,1
59489,11,1047,1664442101,100,3
25763,11,1050,1663747451,100,1
21686,11,1068,1663675265,100,4
17217,11,1078,1663603690,100,2
49401,11,1215,1664276754,100,1
59599,11,1221,1664442794,100,1
287019,11,1260,1673893821,100,1
280403,11,1317,1673416994,100,1
59435,11,1333,1664441715,100,4
245657,11,1369,1668425538,100,2
166993,11,1384,1666257506,100,2
292978,11,1391,1674766315,100,1
9184,12,227,1663434255,100,2
10416,12,229,1663513204,100,1
14833,12,241,1663584276,100,3
13296,12,279,1663578649,100,4
11738,12,292,1663535532,100,1
14784,12,295,1663584076,100,1
9323,12,335,1663439316,100,1
14569,12,339,1663583208,100,1
14535,12,340,1663583059,100,1
8910,12,346,1663417528,100,1
11251,12,347,1663527417,100,1
16664,12,369,1663598864,100,1
14433,12,370,1663582667,100,2
10657,12,372,1663517466,100,1
15199,12,382,1663590293,100,1
10168,12,427,1663505911,100,2
14441,12,431,1663582683,100,1
17683,12,437,1663606436,100,1
24410,12,441,1663706590,100,1
14555,12,451,1663583165,100,1
13773,12,453,1663580559,100,1
17728,12,454,1663606761,100,1
14319,12,469,1663582212,100,1
73312,12,481,1664788831,100,1
14542,12,485,1663583116,100,1
14683,12,500,1663583601,100,2
39267,12,506,1663935112,100,1
10000,12,520,1663501529,100,1
14468,12,521,1663582814,100,2
44076,12,591,1664118973,100,1
50458,12,641,1664291556,100,1
22612,12,721,1663687160,100,2
26485,12,723,1663750590,100,1
23344,12,724,1663695144,100,5
125247,12,763,1665652995,100,1
31847,12,779,1663795609,100,1
30079,12,780,1663776938,100,1
34364,12,781,1663848312,100,2
25626,12,782,1663746886,100,1
61128,12,789,1664457971,100,2
30364,12,790,1663778563,100,1
16573,12,792,1663598544,100,1
19663,12,793,1663658467,100,1
36478,12,794,1663869132,100,1
30374,12,797,1663778627,100,1
30684,12,798,1663781540,100,1
20911,12,801,1663668421,100,2
47289,12,805,1664214273,100,1
55611,12,807,1664364272,100,4
20774,12,808,1663667332,100,1
293865,12,823,1674907351,100,2
30144,12,858,1663777274,100,1
34550,12,859,1663850807,100,1
29418,12,860,1663772411,100,1
31259,12,861,1663786735,100,1
48143,12,862,1664225978,100,1
46728,12,864,1664206600,100,2
36365,12,870,1663867683,100,1
17667,12,871,1663606326,100,1
145298,12,872,1665998169,100,1
42604,12,873,1664041983,100,2
33255,12,874,1663840726,100,3
38978,12,875,1663931035,100,3
44616,12,876,1664126594,100,1
19530,12,877,1663657454,100,1
58968,12,878,1664407486,100,1
27013,12,880,1663753645,100,1
51167,12,881,1664297781,100,2
23358,12,882,1663695284,100,1
76765,12,884,1664808823,100,3
32581,12,885,1663837190,100,4
23041,12,886,1663691638,100,2
58408,12,887,1664390181,100,3
44397,12,888,1664122491,100,2
24660,12,889,1663709731,100,1
35253,12,890,1663859667,100,1
42184,12,891,1664032156,100,1
30854,12,892,1663782911,100,1
46931,12,893,1664209592,100,3
43068,12,894,1664096955,100,5
68079,12,906,1664702170,100,3
14695,12,987,1663583634,100,1
17671,12,991,1663606341,100,1
44889,12,994,1664136770,100,1
14563,12,998,1663583195,100,2
44237,12,1003,1664120688,100,1
19604,12,1007,1663657971,100,1
44473,12,1017,1664123868,100,1
17660,12,1018,1663606295,100,2
23417,12,1019,1663695822,100,1
25654,12,1023,1663746987,100,3
7018,12,1025,1663324872,100,1
11671,12,1033,1663534772,100,1
18673,12,1034,1663615527,100,1
50599,12,1039,1664293035,100,1
24738,12,1044,1663710925,100,1
59509,12,1047,1664442235,100,1
25863,12,1050,1663747815,100,1
21716,12,1068,1663675468,100,1
25811,12,1078,1663747584,100,8
49571,12,1215,1664279439,100,1
60048,12,1221,1664445724,100,1
287023,12,1260,1673893870,100,1
280404,12,1317,1673417167,100,1
59454,12,1333,1664441873,100,2
246118,12,1369,1668438577,100,1
167260,12,1384,1666259336,100,8
292989,12,1391,1674767037,100,6
9198,13,227,1663434868,100,2
10434,13,229,1663513453,100,1
16806,13,241,1663599782,100,1
13324,13,279,1663578793,100,1
11778,13,292,1663536252,100,1
15457,13,295,1663593720,100,1
9337,13,335,1663440016,100,1
14642,13,339,1663583482,100,1
14575,13,340,1663583242,100,2
8937,13,346,1663420046,100,2
11274,13,347,1663527821,100,1
16709,13,369,1663599074,100,1
14506,13,370,1663582954,100,1
10669,13,372,1663517587,100,1
15208,13,382,1663590708,100,1
10184,13,427,1663506374,100,2
14534,13,431,1663583056,100,3
17736,13,437,1663606912,100,1
24459,13,441,1663707207,100,1
14722,13,451,1663583761,100,1
14140,13,453,1663581717,100,1
17743,13,454,1663607037,100,1
14329,13,469,1663582241,100,1
73544,13,481,1664789496,100,2
14592,13,485,1663583303,100,1
14770,13,500,1663584024,100,1
39283,13,506,1663935406,100,2
10006,13,520,1663501724,100,1
14607,13,521,1663583376,100,1
44246,13,591,1664120811,100,1
50468,13,641,1664291689,100,1
22664,13,721,1663687616,100,2
26685,13,723,1663751655,100,2
23451,13,724,1663696029,100,1
125304,13,763,1665653270,100,2
31871,13,779,1663796036,100,1
30181,13,780,1663777431,100,1
34242,13,781,1663847302,100,2
25705,13,782,1663747167,100,2
61231,13,789,1664459390,100,3
30411,13,790,1663778936,100,1
16510,13,792,1663598299,100,1
19708,13,793,1663658864,100,1
36554,13,794,1663870614,100,1
30423,13,797,1663779027,100,1
30702,13,798,1663781762,100,1
20941,13,801,1663668701,100,3
47391,13,805,1664215177,100,1
57430,13,807,1664380821,100,1
20831,13,808,1663667718,100,1
293854,13,823,1674906841,100,1
30323,13,858,1663778240,100,1
35120,13,859,1663858025,100,1
29498,13,860,1663772936,100,1
31294,13,861,1663787311,100,1
53378,13,862,1664351390,100,1
46815,13,864,1664207937,100,1
36402,13,870,1663868075,100,1
17753,13,871,1663607214,100,1
145375,13,872,1665998460,100,1
42640,13,873,1664042881,100,1
33337,13,874,1663841110,100,1
38991,13,875,1663931268,100,2
44619,13,876,1664126722,100,1
19653,13,877,1663658331,100,4
59598,13,878,1664442791,100,3
27031,13,880,1663753789,100,1
51280,13,881,1664298415,100,7
23390,13,882,1663695610,100,1
80499,13,884,1664880954,100,9
32621,13,885,1663837519,100,2
22841,13,886,1663689474,100,1
58437,13,887,1664390619,100,3
44407,13,888,1664122613,100,2
24672,13,889,1663709910,100,1
35305,13,890,1663860157,100,1
42205,13,891,1664032402,100,1
30939,13,892,1663783628,100,3
46980,13,893,1664210295,100,1
43077,13,894,1664097116,100,2
280456,13,906,1673428856,100,3
14793,13,987,1663584121,100,1
17818,13,991,1663608014,100,1
44896,13,994,1664137053,100,1
14611,13,998,1663583389,100,1
44882,13,1003,1664135677,100,2
19625,13,1007,1663658130,100,4
44508,13,1017,1664124400,100,1
17851,13,1018,1663608355,100,1
23436,13,1019,1663695947,100,2
25717,13,1023,1663747211,100,6
7019,13,1025,1663324905,100,1
11729,13,1033,1663535444,100,2
18784,13,1034,1663616814,100,1
50981,13,1039,1664296767,100,1
24779,13,1044,1663711689,100,1
59521,13,1047,1664442286,100,1
25934,13,1050,1663748146,100,1
21754,13,1068,1663675715,100,4
29639,13,1078,1663774049,100,17
49610,13,1215,1664280049,100,1
60313,13,1221,1664447072,100,1
287028,13,1260,1673893949,100,1
280407,13,1317,1673417422,100,3
59493,13,1333,1664442135,100,2
248778,13,1369,1668516233,100,2
167217,13,1384,1666259013,100,10
293399,13,1391,1674821628,100,1
14403,14,227,1663582557,100,1
14336,14,229,1663582254,100,1
16838,14,241,1663600259,100,1
14035,14,279,1663581430,100,2
14413,14,292,1663582586,100,1
15554,14,295,1663594123,100,1
17737,14,335,1663606922,100,2
46471,14,339,1664201826,100,6
14672,14,340,1663583556,100,1
17726,14,346,1663606758,100,1
14655,14,347,1663583514,100,3
16801,14,369,1663599719,100,1
14676,14,370,1663583566,100,3
14011,14,372,1663581357,100,1
16828,14,382,1663600154,100,1
16829,14,427,1663600168,100,2
18875,14,431,1663617879,100,3
17764,14,437,1663607398,100,1
51138,14,441,1664297604,100,15
29488,14,451,1663772881,100,2
15431,14,453,1663593548,0,1
17757,14,454,1663607316,100,1
14664,14,469,1663583533,100,3
74564,14,481,1664793556,100,8
14649,14,485,1663583495,100,1
25123,14,500,1663744461,100,3
112739,14,506,1665422353,100,3
10146,14,520,1663505120,100,1
14738,14,521,1663583847,100,1
45333,14,591,1664176605,100,1
50497,14,641,1664292035,0,1
22728,14,721,1663688554,100,4
26866,14,723,1663752835,100,4
23585,14,724,1663697165,100,2
125492,14,763,1665654394,100,3
31927,14,779,1663797513,100,7
30318,14,780,1663778229,100,1
34438,14,781,1663849104,100,1
25906,14,782,1663748000,100,1
61349,14,789,1664461420,100,3
30481,14,790,1663779679,100,3
20837,14,792,1663667751,100,4
20487,14,793,1663665704,100,1
60393,14,794,1664447802,100,37
30600,14,797,1663780828,100,6
30708,14,798,1663781816,100,1
20951,14,801,1663668984,100,1
47438,14,805,1664215880,100,1
57497,14,807,1664381617,100,2
24308,14,808,1663705611,100,7
293874,14,823,1674907719,100,2
30477,14,858,1663779633,100,2
35424,14,859,1663861043,100,1
29603,14,860,1663773715,100,1
55428,14,861,1664363346,100,8
53704,14,862,1664353243,100,5
46881,14,864,1664208855,100,2
54557,14,870,1664359390,100,3
33151,14,871,1663840282,100,14
145569,14,872,1665999106,100,1
42665,14,873,1664043983,100,1
33376,14,874,1663841322,100,1
38993,14,875,1663931309,100,1
44621,14,876,1664126785,100,1
38885,14,877,1663929339,100,11
59699,14,878,1664443453,100,2
27061,14,880,1663754019,100,2
59353,14,881,1664440844,100,11
23438,14,882,1663695958,100,3
104643,14,884,1665332084,100,16
33334,14,885,1663841100,100,3
23069,14,886,1663692137,100,1
58494,14,887,1664391608,100,3
44577,14,888,1664125929,100,1
27096,14,889,1663754243,100,9
35402,14,890,1663860872,100,2
61370,14,891,1664461742,100,7
32357,14,892,1663835145,100,10
47824,14,893,1664221522,100,1
55005,14,894,1664361537,100,2
280458,14,906,1673429129,100,1
19078,14,987,1663620349,100,1
21811,14,991,1663676286,100,3
44909,14,994,1664137700,100,1
25129,14,998,1663744516,100,1
44916,14,1003,1664137863,100,2
52933,14,1007,1664348725,100,7
44628,14,1017,1664126891,100,1
20763,14,1018,1663667190,100,6
23502,14,1019,1663696667,100,1
25805,14,1023,1663747561,100,7
23939,14,1025,1663701006,100,1
17316,14,1033,1663604648,100,3
22713,14,1034,1663688384,100,2
58695,14,1039,1664396961,100,7
33483,14,1044,1663841904,100,1
59675,14,1047,1664443324,100,4
26084,14,1050,1663748733,100,1
22487,14,1068,1663686011,100,1
30219,14,1078,1663777660,100,4
49635,14,1215,1664280571,100,1
60406,14,1221,1664448115,100,1
287072,14,1260,1673894622,100,1
280411,14,1317,1673417840,100,4
59583,14,1333,1664442624,100,3
248801,14,1369,1668517930,100,4
293464,14,1391,1674831232,100,1
14661,15,227,1663583524,100,2
14465,15,229,1663582797,100,1
16936,15,241,1663601123,100,1
14509,15,279,1663582960,100,1
14498,15,292,1663582911,100,1
15469,15,295,1663593778,100,1
14613,15,335,1663583396,100,1
46484,15,339,1664202198,100,1
14744,15,340,1663583876,100,1
14640,15,346,1663583479,100,1
14748,15,347,1663583906,100,1
16742,15,369,1663599242,100,1
14742,15,370,1663583871,100,1
14154,15,372,1663581768,100,3
15764,15,382,1663594910,100,1
14762,15,427,1663583962,100,1
14715,15,431,1663583739,100,2
17799,15,437,1663607806,100,1
24669,15,441,1663709880,100,1
17344,15,451,1663604795,100,1
14629,15,453,1663583454,100,1
17761,15,454,1663607349,100,1
14626,15,469,1663583446,100,1
77165,15,481,1664813146,100,1
14740,15,485,1663583852,100,1
25044,15,500,1663743872,100,4
43601,15,506,1664107923,100,1
10155,15,520,1663505403,100,1
18676,15,521,1663615554,100,1
59341,15,591,1664440586,100,2
22825,15,721,1663689356,100,2
28019,15,723,1663759913,100,4
23610,15,724,1663697351,0,0
125521,15,763,1665654594,100,1
31954,15,779,1663797938,100,1
30352,15,780,1663778471,100,1
36022,15,781,1663864884,100,1
25932,15,782,1663748139,100,3
61390,15,789,1664462040,100,1
30556,15,790,1663780477,100,1
20929,15,792,1663668606,100,1
20623,15,793,1663666473,100,1
43813,15,794,1664113021,100,1
30675,15,797,1663781466,100,1
30710,15,798,1663781853,100,1
22442,15,801,1663685472,100,1
54318,15,805,1664357857,100,1
57519,15,807,1664381905,100,1
23286,15,808,1663694419,100,1
293887,15,823,1674908223,33.33,1
30767,15,858,1663782302,100,1
53940,15,859,1664354746,100,1
29746,15,860,1663774912,100,1
56128,15,861,1664371020,100,1
53845,15,862,1664354263,100,1
46886,15,864,1664208917,100,1
54731,15,870,1664360120,100,1
33169,15,871,1663840344,100,5
145745,15,872,1665999563,100,1
42686,15,873,1664044971,100,1
33414,15,874,1663841538,100,1
39029,15,875,1663931788,100,1
44624,15,876,1664126841,100,1
217570,15,877,1667409912,100,1
59776,15,878,1664444081,100,1
31899,15,880,1663797053,100,1
57790,15,881,1664384818,100,3
32361,15,882,1663835258,100,1
102861,15,884,1665311524,100,1
50102,15,885,1664288228,100,1
23253,15,886,1663694003,100,1
239951,15,887,1668075086,100,13
44601,15,888,1664126245,100,1
54475,15,889,1664359041,100,1
51115,15,890,1664297490,100,2
42313,15,891,1664034289,100,2
31150,15,892,1663785706,100,1
47832,15,893,1664221590,100,1
57426,15,894,1664380786,100,1
280459,15,906,1673429190,100,1
19110,15,987,1663620912,100,1
24389,15,991,1663706342,100,1
44946,15,994,1664138961,100,2
25184,15,998,1663744838,100,1
45908,15,1003,1664190329,100,1
52943,15,1007,1664348835,100,1
46703,15,1017,1664206088,100,1
20808,15,1018,1663667519,100,1
23554,15,1019,1663697015,100,4
25884,15,1023,1663747889,100,3
23941,15,1025,1663701025,100,1
14702,15,1033,1663583685,100,1
23059,15,1034,1663691978,100,1
58704,15,1039,1664397075,100,3
29761,15,1044,1663775031,100,1
59708,15,1047,1664443529,100,3
26309,15,1050,1663749706,100,1
277863,15,1068,1672681901,100,6
257021,15,1078,1669141638,100,1
89495,15,1215,1664987120,100,1
60507,15,1221,1664448969,100,1
287092,15,1260,1673894795,100,1
59611,15,1333,1664442891,100,1
248823,15,1369,1668518536,100,1
293946,15,1391,1674916673,100,1
14780,16,227,1663584056,100,1
14560,16,229,1663583185,100,1
17005,16,241,1663601731,100,1
14590,16,279,1663583294,100,1
14741,16,292,1663583868,100,3
15476,16,295,1663593823,100,1
17474,16,335,1663605496,100,6
14773,16,339,1663584028,100,1
14834,16,340,1663584282,100,4
17446,16,346,1663605368,100,6
14817,16,347,1663584214,100,1
16763,16,369,1663599335,100,1
14805,16,370,1663584148,100,1
14203,16,372,1663581940,100,3
15794,16,382,1663595050,100,1
14746,16,427,1663583882,100,1
14831,16,431,1663584268,100,1
17859,16,437,1663608435,100,1
24618,16,441,1663709280,100,4
14837,16,451,1663584311,100,3
14767,16,453,1663584008,100,1
17772,16,454,1663607499,100,2
14808,16,469,1663584163,100,1
77215,16,481,1664813628,100,1
276081,16,485,1672244074,100,7
25082,16,500,1663744124,100,3
43492,16,506,1664106020,100,2
10163,16,520,1663505714,100,1
18794,16,521,1663616959,100,3
45336,16,591,1664176885,100,1
50575,16,641,1664292758,66.67,2
22860,16,721,1663689671,100,1
27497,16,723,1663756860,100,2
27124,16,724,1663754340,100,2
125560,16,763,1665654761,100,1
31966,16,779,1663798151,100,1
30484,16,780,1663779707,100,3
34478,16,781,1663849532,100,1
26124,16,782,1663748875,100,10
61468,16,789,1664463247,100,1
30663,16,790,1663781345,100,1
20966,16,792,1663669180,100,1
20664,16,793,1663666687,100,1
37952,16,794,1663920755,100,6
32452,16,797,1663836289,100,6
30716,16,798,1663781889,100,1
22458,16,801,1663685687,100,2
49917,16,805,1664286209,100,1
57586,16,807,1664382826,100,1
23320,16,808,1663694813,100,1
293908,16,823,1674910497,100,7
32623,16,858,1663837587,100,10
46078,16,859,1664193868,100,1
29801,16,860,1663775334,100,1
31405,16,861,1663789012,100,1
54029,16,862,1664355157,100,3
46907,16,864,1664209186,100,4
55056,16,870,1664361732,100,1
23088,16,871,1663692321,100,1
146246,16,872,1666000872,100,3
